         20998046 function calls (20938228 primitive calls) in 12.695 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.000    0.000 controlflow.py:418(_find_postorder)
       84    0.000    0.000    0.000    0.000 misc.py:222(key)
        8    0.000    0.000    0.000    0.000 controlflow.py:457(<dictcomp>)
        2    0.000    0.000    0.000    0.000 inspect.py:3045(__str__)
       10    0.000    0.000    0.000    0.000 passmanagers.py:9(create_function_pass_manager)
        9    0.000    0.000    0.000    0.000 types.py:177(<listcomp>)
       22    0.000    0.000    0.000    0.000 npytypes.py:464(is_precise)
        9    0.000    0.000    0.000    0.000 agents.py:108(taxes)
      109    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        5    0.000    0.000    0.000    0.000 graph_abs.py:151(<listcomp>)
        3    0.000    0.000    0.000    0.000 listdecl.py:36(resolve_append)
        4    0.000    0.000    0.000    0.000 {built-in method numba._dynfunc.make_function}
        3    0.000    0.000    0.000    0.000 models.py:361(__init__)
        4    0.000    0.000    0.001    0.000 models.py:610(from_return)
       12    0.000    0.000    0.000    0.000 controlflow.py:373(_remove_node_edges)
        1    0.000    0.000    0.000    0.000 transforms.py:282(rewrite_single_backedge)
       16    0.000    0.000    0.000    0.000 interpreter.py:843(<listcomp>)
       18    0.000    0.000    0.001    0.000 base.py:523(get_constant)
       10    0.000    0.000    0.000    0.000 transforms.py:83(slp_vectorize)
        4    0.000    0.000    0.000    0.000 pythonapi.py:229(incref)
        6    0.000    0.000    0.000    0.000 lowering.py:646(<listcomp>)
        8    0.000    0.000    0.001    0.000 itanium_mangler.py:212(mangle)
        4    0.000    0.000    0.007    0.002 ir_utils.py:2091(check_and_legalize_ir)
        4    0.000    0.000    0.000    0.000 byteflow.py:588(op_RETURN_VALUE)
       68    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       34    0.000    0.000    0.000    0.000 ir_utils.py:2085(<listcomp>)
      108    0.000    0.000    0.000    0.000 npydecl.py:69(<genexpr>)
        8    0.000    0.000    0.000    0.000 _collections_abc.py:676(items)
       67    0.000    0.000    0.000    0.000 functools.py:665(<listcomp>)
        7    0.000    0.000    0.000    0.000 functions.py:529(get_overload)
        4    0.000    0.000    0.000    0.000 lowering.py:80(pre_lower)
        8    0.000    0.000    0.000    0.000 postproc.py:218(remove_dels)
      4/2    0.000    0.000    0.678    0.339 compiler.py:601(compile_extra)
       37    0.000    0.000    0.000    0.000 byteflow.py:1136(find_initial_try_block)
        6    0.000    0.000    0.000    0.000 arrayobj.py:48(mark_positive)
        2    0.000    0.000    0.000    0.000 templates.py:520(get_args_kwargs)
       18    0.000    0.000    0.000    0.000 listdecl.py:165(generic)
        6    0.000    0.000    0.000    0.000 interpreter.py:991(op_BINARY_SUBSCR)
        7    0.000    0.000    0.001    0.000 listobj.py:48(size)
       52    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        2    0.000    0.000    0.000    0.000 models.py:603(as_return)
       45    0.000    0.000    0.000    0.000 graph_abs.py:157(<lambda>)
       13    0.000    0.000    0.000    0.000 ir.py:984(__str__)
       16    0.000    0.000    0.000    0.000 byteflow.py:752(<listcomp>)
        4    0.000    0.000    0.000    0.000 typeinfer.py:1354(get_return_type)
        7    0.000    0.000    0.000    0.000 listobj.py:167(parent)
       10    0.000    0.000    0.000    0.000 transforms.py:6(create_pass_manager_builder)
       64    0.000    0.000    0.000    0.000 instructions.py:286(lhs)
        9    0.000    0.000    0.000    0.000 ir_utils.py:301(replace_var_callback)
        8    0.000    0.000    0.000    0.000 itanium_mangler.py:202(<listcomp>)
       95    0.000    0.000    0.000    0.000 inspect.py:2531(default)
        4    0.000    0.000    0.086    0.021 executionengine.py:87(finalize_object)
       41    0.000    0.000    0.000    0.000 models.py:170(get_value_type)
       10    0.000    0.000    0.000    0.000 serialize.py:360(reducer_override)
        4    0.000    0.000    0.000    0.000 array_exprs.py:66(_match_array_expr)
        6    0.000    0.000    0.000    0.000 callconv.py:610(create_error_model)
        8    0.000    0.000    0.000    0.000 base.py:1132(push_code_library)
       34    0.000    0.000    0.000    0.000 typeinfer.py:990(_mangle_arg_name)
        4    0.000    0.000    0.001    0.000 untyped_passes.py:59(run_pass)
        4    0.000    0.000    0.000    0.000 module.py:117(name)
       99    0.000    0.000    0.000    0.000 context.py:21(_dispose)
        9    0.000    0.000    0.000    0.000 imputils.py:428(impl_ret_borrowed)
        8    0.000    0.000    0.000    0.000 controlflow.py:63(__eq__)
        8    0.000    0.000    0.000    0.000 byteflow.py:282(op_LOAD_DEREF)
       17    0.000    0.000    0.000    0.000 typeinfer.py:1010(seed_type)
        4    0.000    0.000    0.000    0.000 inspect.py:171(_has_code_flag)
       77    0.000    0.000    0.000    0.000 models.py:230(from_data)
        5    0.000    0.000    0.000    0.000 models.py:526(<listcomp>)
        4    0.000    0.000    0.000    0.000 weakref.py:159(__setitem__)
        7    0.000    0.000    0.000    0.000 context.py:625(unify_types)
        5    0.000    0.000    0.000    0.000 consts.py:18(__init__)
        6    0.000    0.000    0.000    0.000 byteflow.py:732(op_BINARY_SUBSCR)
        3    0.000    0.000    0.000    0.000 models.py:772(__init__)
        8    0.000    0.000    0.000    0.000 utils.py:84(iteritems)
        4    0.000    0.000    0.000    0.000 misc.py:158(__init__)
       15    0.000    0.000    0.000    0.000 ir.py:818(__init__)
        1    0.000    0.000    0.001    0.001 arrayobj.py:3428(_parse_shape)
       10    0.000    0.000    0.000    0.000 types.py:426(<listcomp>)
        1    0.000    0.000    0.000    0.000 cgutils.py:659(get_item_pointer)
        6    0.000    0.000    0.000    0.000 interpreter.py:1200(op_JUMP_FORWARD)
        8    0.000    0.000    0.000    0.000 interpreter.py:1215(op_COMPARE_OP)
       74    0.000    0.000    0.000    0.000 byteflow.py:1101(outgoing_edges)
       42    0.000    0.000    0.000    0.000 types.py:476(packed)
       12    0.000    0.000    0.000    0.000 utils.py:320(__iter__)
        6    0.000    0.000    0.000    0.000 cpu.py:41(create_module)
       24    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 templates.py:502(_validate_sigs)
       13    0.000    0.000    0.000    0.000 pythonapi.py:1269(alloca_obj)
        4    0.000    0.000    0.000    0.000 bytecode.py:243(dump)
       28    0.000    0.000    0.000    0.000 callconv.py:536(_get_return_argument)
        3    0.000    0.000    0.000    0.000 base.py:807(get_struct_type)
       41    0.000    0.000    0.000    0.000 typeinfer.py:117(get)
        4    0.000    0.000    0.000    0.000 typeinfer.py:1307(_unify_return_types)
        4    0.000    0.000    0.000    0.000 {method '_insert' of '_dispatcher.Dispatcher' objects}
        8    0.000    0.000    0.000    0.000 utils.py:88(itervalues)
        8    0.000    0.000    0.000    0.000 context.py:51(__getitem__)
       12    0.000    0.000    0.000    0.000 dispatcher.py:180(__exit__)
        4    0.000    0.000    0.000    0.000 packer.py:109(<listcomp>)
        2    0.000    0.000    0.000    0.000 models.py:424(__init__)
        4    0.000    0.000    0.000    0.000 executionengine.py:65(get_global_value_address)
       18    0.000    0.000    0.000    0.000 functions.py:521(dispatcher)
        4    0.000    0.000    0.000    0.000 templates.py:1071(attribute_resolver)
        4    0.000    0.000    0.000    0.000 models.py:611(<listcomp>)
        4    0.000    0.000    0.000    0.000 imputils.py:183(user_function)
        4    0.000    0.000    0.003    0.001 base.py:879(compile_internal)
        4    0.000    0.000    0.000    0.000 options.py:13(from_dict)
       88    0.000    0.000    0.000    0.000 compiler_machinery.py:74(run_initialization)
        8    0.000    0.000    0.000    0.000 _collections_abc.py:870(__iter__)
        8    0.000    0.000    0.000    0.000 interpreter.py:1372(op_CALL_METHOD)
       37    0.000    0.000    0.000    0.000 byteflow.py:1323(infos)
        4    0.000    0.000    0.000    0.000 options.py:23(parse_as_flags)
        1    0.000    0.000    0.000    0.000 numbers.py:177(int_truediv_impl)
        6    0.000    0.000    0.000    0.000 pythonapi.py:636(bool_from_bool)
        3    0.000    0.000    0.000    0.000 pythonapi.py:1013(object_getattr_string)
        4    0.000    0.000    0.002    0.000 listobj.py:303(get_dtor)
        4    0.000    0.000    0.000    0.000 inline_closurecall.py:1297(__init__)
        4    0.000    0.000    0.000    0.000 errors.py:453(flush)
       40    0.000    0.000    0.000    0.000 cpu_options.py:98(is_never_inline)
       11    0.000    0.000    0.000    0.000 cgutils.py:654(<listcomp>)
       12    0.000    0.000    0.000    0.000 dispatcher.py:176(__enter__)
       64    0.000    0.000    0.000    0.000 instructions.py:290(rhs)
        8    0.000    0.000    0.000    0.000 ir.py:789(__str__)
       10    0.000    0.000    0.000    0.000 lowering.py:686(normal_handler)
        4    0.000    0.000    0.001    0.000 removerefctpass.py:99(remove_unnecessary_nrt_usage)
        4    0.000    0.000    0.000    0.000 base.py:142(append)
        1    0.000    0.000    0.002    0.002 arrayobj.py:3500(numpy_empty_nd)
       53    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        4    0.000    0.000    0.000    0.000 untyped_passes.py:426(run_pass)
       42    0.000    0.000    0.000    0.000 functions.py:365(key)
        6    0.000    0.000    0.000    0.000 common.py:27(__init__)
        2    0.000    0.000    0.000    0.000 cgutils.py:819(guard_memory_error)
       18    0.000    0.000    0.000    0.000 models.py:920(get_valid)
        4    0.000    0.000    0.000    0.000 ir.py:1414(_reset_analysis_variables)
       16    0.000    0.000    0.000    0.000 pythonapi.py:100(__init__)
     16/5    0.000    0.000    0.000    0.000 functools.py:722(<listcomp>)
        4    0.000    0.000    0.000    0.000 inspect.py:726(getmodule)
       34    0.000    0.000    0.000    0.000 utils.py:313(__getitem__)
        6    0.000    0.000    0.000    0.000 ir.py:496(getitem)
        2    0.000    0.000    0.000    0.000 pythonapi.py:776(tuple_setitem)
        8    0.000    0.000    0.001    0.000 controlflow.py:229(_idom)
       37    0.000    0.000    0.000    0.000 byteflow.py:145(<lambda>)
        4    0.000    0.000    0.000    0.000 compiler_lock.py:22(is_locked)
        3    0.000    0.000    0.000    0.000 callwrapper.py:129(<listcomp>)
       32    0.000    0.000    0.000    0.000 typed_passes.py:24(fallback_context)
        4    0.000    0.000    0.000    0.000 value.py:155(linkage)
       45    0.000    0.000    0.000    0.000 values.py:201(_get_reference)
       31    0.000    0.000    0.000    0.000 listobj.py:158(dtype)
        4    0.000    0.000    0.001    0.000 ssa.py:117(_fresh_vars)
        2    0.000    0.000    0.001    0.000 functools.py:770(_find_impl)
        4    0.000    0.000    0.000    0.000 utils.py:255(__init__)
        6    0.000    0.000    0.001    0.000 context.py:385(resolve_value_type_prefer_literal)
        3    0.000    0.000    0.000    0.000 pythonapi.py:866(gil_release)
       21    0.000    0.000    0.000    0.000 funcdesc.py:62(<genexpr>)
        4    0.000    0.000    0.000    0.000 analysis.py:348(prune_by_value)
       50    0.000    0.000    0.000    0.000 byteflow.py:1253(terminate)
        8    0.000    0.000    0.001    0.000 base.py:293(mangler)
        3    0.000    0.000    0.000    0.000 inline_closurecall.py:906(_inline_arraycall)
       48    0.000    0.000    0.000    0.000 compiler_machinery.py:220(parse)
        1    0.000    0.000    0.001    0.001 boxing.py:481(box_tuple)
       37    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
        7    0.000    0.000    0.000    0.000 imputils.py:169(fix_returning_optional)
        4    0.000    0.000    0.000    0.000 compiler.py:485(define_nopython_lowering_pipeline)
        4    0.000    0.000    0.000    0.000 typed_passes.py:104(legalize_return_type)
        8    0.000    0.000    0.000    0.000 ssa.py:127(_get_scope)
        4    0.000    0.000    0.000    0.000 utils.py:274(__setattr__)
        3    0.000    0.000    0.000    0.000 pythonapi.py:918(import_module_noblock)
       57    0.000    0.000    0.000    0.000 models.py:332(has_nrt_meminfo)
        2    0.000    0.000    0.001    0.000 context.py:319(resolve_setitem)
        1    0.000    0.000    0.004    0.004 listobj.py:448(build_list)
        6    0.000    0.000    0.000    0.000 boxing.py:627(typeof)
        3    0.000    0.000    0.000    0.000 pythonapi.py:903(object_set_private_data)
        3    0.000    0.000    0.000    0.000 pythonapi.py:1131(string_from_string)
        4    0.000    0.000    0.000    0.000 transforms.py:267(replace_target)
       15    0.000    0.000    0.000    0.000 callconv.py:530(get_arguments)
        1    0.000    0.000    0.000    0.000 arrayobj.py:3432(safecast_intp)
        8    0.000    0.000    0.000    0.000 ssa.py:171(_make_states)
       84    0.000    0.000    0.000    0.000 ssa.py:267(on_other)
        6    0.000    0.000    0.000    0.000 boxing.py:732(cleanup)
        3    0.000    0.000    0.000    0.000 tokenize.py:325(find_cookie)
       16    0.000    0.000    0.000    0.000 inspect.py:2619(__init__)
        6    0.000    0.000    0.000    0.000 templates.py:745(get_impl_key)
       28    0.000    0.000    0.000    0.000 models.py:173(get_data_type)
        8    0.000    0.000    0.000    0.000 ir.py:972(__init__)
        4    0.000    0.000    0.000    0.000 funcdesc.py:134(_get_function_info)
        6    0.000    0.000    0.000    0.000 byteflow.py:573(op_JUMP_FORWARD)
        4    0.000    0.000    0.001    0.000 codegen.py:683(create_library)
       16    0.000    0.000    0.000    0.000 untyped_passes.py:181(get_analysis_usage)
        9    0.000    0.000    0.000    0.000 functions.py:466(_store_object)
        2    0.000    0.000    0.000    0.000 npytypes.py:397(__init__)
       71    0.000    0.000    0.000    0.000 models.py:108(inner_types)
       48    0.000    0.000    0.000    0.000 debuginfo.py:52(mark_variable)
        8    0.000    0.000    0.001    0.000 controlflow.py:177(dominance_frontier)
        8    0.000    0.000    0.001    0.000 controlflow.py:261(backbone)
       44    0.000    0.000    0.000    0.000 base.py:817(get_dummy_type)
        4    0.000    0.000    0.000    0.000 codegen.py:397(_object_compiled_hook)
        1    0.000    0.000    0.004    0.004 listobj.py:838(list_append)
        4    0.000    0.000    0.000    0.000 numbers.py:1265(integer_to_float)
        2    0.000    0.000    0.000    0.000 context.py:155(_call_varsize_alloc)
        4    0.000    0.000    0.000    0.000 ir.py:1322(__init__)
        8    0.000    0.000    0.000    0.000 itanium_mangler.py:198(mangle_args)
        4    0.000    0.000    0.000    0.000 byteflow.py:577(op_JUMP_ABSOLUTE)
        4    0.000    0.000    0.000    0.000 numbers.py:1192(int_as_bool)
       58    0.000    0.000    0.000    0.000 abstract.py:148(can_convert_from)
        4    0.000    0.000    0.000    0.000 misc.py:142(__init__)
        1    0.000    0.000    0.000    0.000 ir_utils.py:343(visit_vars_stmt)
        4    0.000    0.000    0.000    0.000 imputils.py:446(force_error_model)
        3    0.000    0.000    0.000    0.000 pythonapi.py:331(err_write_unraisable)
        4    0.000    0.000    0.000    0.000 lowering.py:176(extract_function_arguments)
        1    0.000    0.000    0.000    0.000 static_raise.py:62(apply)
       49    0.000    0.000    0.000    0.000 byteflow.py:1386(blocks)
        4    0.000    0.000    0.000    0.000 bytecode.py:164(__init__)
        4    0.000    0.000    0.000    0.000 callconv.py:145(decode_arguments)
       11    0.000    0.000    0.000    0.000 callconv.py:491(<listcomp>)
        4    0.000    0.000    0.000    0.000 codegen.py:183(create_ir_module)
       52    0.000    0.000    0.000    0.000 typeinfer.py:679(get_call_signature)
        8    0.000    0.000    0.000    0.000 codegen.py:599(is_symbol_defined)
        1    0.000    0.000    0.001    0.001 rangeobj.py:91(getiter_range32_impl)
      3/2    0.000    0.000    0.000    0.000 models.py:703(inner_types)
        3    0.000    0.000    0.000    0.000 models.py:755(__init__)
        4    0.000    0.000    0.000    0.000 byteflow.py:252(__init__)
        1    0.000    0.000    0.004    0.004 listobj.py:313(allocate)
        1    0.000    0.000    0.000    0.000 rangeobj.py:30(range1_impl)
        4    0.000    0.000    0.000    0.000 inspect.py:2650(kwargs)
        4    0.000    0.000    0.000    0.000 cgutils.py:583(loop_nest)
        4    0.000    0.000    0.000    0.000 codegen.py:556(resolve)
        4    0.000    0.000    0.000    0.000 value.py:151(linkage)
        8    0.000    0.000    0.001    0.000 funcdesc.py:12(default_mangler)
        4    0.000    0.000    0.000    0.000 dispatcher.py:290(<listcomp>)
       29    0.000    0.000    0.000    0.000 byteflow.py:60(__init__)
        3    0.000    0.000    0.009    0.003 callwrapper.py:66(emit_cleanup)
        4    0.000    0.000    0.001    0.000 config.py:393(reload_config)
       50    0.000    0.000    0.000    0.000 types.py:155(_to_string)
       28    0.000    0.000    0.000    0.000 abstract.py:435(literal_value)
       47    0.000    0.000    0.000    0.000 cgutils.py:234(_cast_member_from_value)
        4    0.000    0.000    0.000    0.000 packer.py:104(from_arguments)
        3    0.000    0.000    0.000    0.000 models.py:342(__init__)
        1    0.000    0.000    0.000    0.000 models.py:861(__init__)
        4    0.000    0.000    0.000    0.000 ir.py:55(from_function_id)
        8    0.000    0.000    0.000    0.000 interpreter.py:1369(op_LOAD_METHOD)
        8    0.000    0.000    0.000    0.000 compiler_machinery.py:34(__init__)
        2    0.000    0.000    0.000    0.000 npyfuncs.py:25(_check_arity_and_homogeneity)
        8    0.000    0.000    0.000    0.000 inspect.py:2561(__str__)
        4    0.000    0.000    0.000    0.000 context.py:75(finditer)
        8    0.000    0.000    0.000    0.000 templates.py:81(__hash__)
        3    0.000    0.000    0.000    0.000 pythonapi.py:108(__init__)
        3    0.000    0.000    0.000    0.000 pythonapi.py:898(object_get_private_data)
        1    0.000    0.000    0.000    0.000 context.py:68(meminfo_alloc_aligned)
        4    0.000    0.000    0.000    0.000 interpreter.py:1196(op_JUMP_ABSOLUTE)
        9    0.000    0.000    0.000    0.000 interpreter.py:1275(op_POP_JUMP_IF_FALSE)
        3    0.000    0.000    0.000    0.000 base.py:689(pair_first)
        2    0.000    0.000    0.001    0.001 npyimpl.py:478(do_ufunc)
       67    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
       12    0.000    0.000    0.000    0.000 _collections_abc.py:698(__init__)
        2    0.000    0.000    0.000    0.000 builder.py:577(fcmp_ordered)
        2    0.000    0.000    0.000    0.000 transforms.py:10(visit_Function)
        4    0.000    0.000    0.001    0.000 funcdesc.py:182(from_specialized_function)
        4    0.000    0.000    0.000    0.000 inline_closurecall.py:62(__init__)
        4    0.000    0.000    0.000    0.000 compiler_lock.py:49(require_global_compiler_lock)
        1    0.000    0.000    0.000    0.000 arrayobj.py:3818(_arange_dtype)
        8    0.000    0.000    0.000    0.000 typeinfer.py:693(__init__)
       18    0.000    0.000    0.000    0.000 functions.py:469(_get_object)
        6    0.000    0.000    0.000    0.000 builtins.py:517(generic)
        4    0.000    0.000    0.000    0.000 _collections_abc.py:672(keys)
        4    0.000    0.000    0.000    0.000 weakref.py:128(__getitem__)
        4    0.000    0.000    0.000    0.000 cgutils.py:611(_loop_nest)
       48    0.000    0.000    0.000    0.000 models.py:224(as_argument)
        8    0.000    0.000    0.000    0.000 ir.py:1276(insert_after)
        4    0.000    0.000    0.000    0.000 base.py:672(get_return_value)
       45    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 misc.py:291(get_call_signatures)
        1    0.000    0.000    0.000    0.000 cgutils.py:701(get_item_pointer2)
        4    0.000    0.000    0.001    0.000 transforms.py:476(_legalize_withs_cfg)
        3    0.000    0.000    0.000    0.000 base.py:696(pair_second)
        1    0.000    0.000    0.000    0.000 boxing.py:69(unbox_float)
        3    0.000    0.000    0.000    0.000 cgutils.py:394(insert_pure_function)
        4    0.000    0.000    0.000    0.000 lowering.py:124(emit_environment_object)
        8    0.000    0.000    0.001    0.000 controlflow.py:225(_post_doms)
        8    0.000    0.000    0.000    0.000 byteflow.py:1030(op_CALL_METHOD)
       12    0.000    0.000    0.000    0.000 byteflow.py:1084(__eq__)
        1    0.000    0.000    0.000    0.000 base.py:1075(add_dynamic_addr)
        4    0.000    0.000    0.000    0.000 arrayobj.py:68(ArrayStruct)
       18    0.000    0.000    0.000    0.000 codegen.py:118(_raise_if_finalized)
        4    0.000    0.000    0.001    0.000 ssa.py:104(_compute_phi_locations)
       36    0.000    0.000    0.000    0.000 templates.py:54(pysig)
        8    0.000    0.000    0.000    0.000 controlflow.py:71(__ne__)
        3    0.000    0.000    0.000    0.000 cpu.py:170(<listcomp>)
        4    0.000    0.000    0.000    0.000 untyped_passes.py:56(__init__)
        5    0.000    0.000    0.000    0.000 types.py:145(intrinsic_name)
       14    0.000    0.000    0.000    0.000 typeof.py:147(_typeof_none)
        4    0.000    0.000    0.000    0.000 ir.py:521(cast)
       41    0.000    0.000    0.000    0.000 controlflow.py:692(<genexpr>)
       17    0.000    0.000    0.000    0.000 typeinfer.py:203(__init__)
        2    0.000    0.000    0.000    0.000 npydecl.py:505(typer)
        4    0.000    0.000    0.000    0.000 typed_passes.py:344(__init__)
       26    0.000    0.000    0.000    0.000 types.py:286(__new__)
        6    0.000    0.000    0.000    0.000 abstract.py:329(__init__)
       55    0.000    0.000    0.000    0.000 models.py:335(get_nrt_meminfo)
        4    0.000    0.000    0.000    0.000 ir.py:531(phi)
       10    0.000    0.000    0.000    0.000 funcdesc.py:105(llvm_func_name)
       24    0.000    0.000    0.000    0.000 itanium_mangler.py:140(mangle_type_c)
       44    0.000    0.000    0.000    0.000 registry.py:10(__init__)
        9    0.000    0.000    0.000    0.000 byteflow.py:1281(split_new_block)
        1    0.000    0.000    0.000    0.000 arrayobj.py:3842(np_arange)
       11    0.000    0.000    0.000    0.000 builtins.py:425(bool_none)
        4    0.000    0.000    0.001    0.000 codegen.py:853(_add_module)
        7    0.000    0.000    0.000    0.000 ir.py:1283(insert_before_terminator)
        4    0.000    0.000    0.000    0.000 lowering.py:92(post_lower)
        9    0.000    0.000    0.000    0.000 numbers.py:19(_int_arith_flags)
        6    0.000    0.000    0.000    0.000 removerefctpass.py:18(visit_Call)
        5    0.000    0.000    0.000    0.000 base.py:41(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:166(binary_minmax)
       20    0.000    0.000    0.000    0.000 cpu.py:88(codegen)
        2    0.000    0.000    0.000    0.000 typeinfer.py:714(refine)
       16    0.000    0.000    0.000    0.000 compiler_machinery.py:140(add_required)
       10    0.000    0.000    0.000    0.000 enumdecl.py:48(generic)
        1    0.000    0.000    0.000    0.000 decorators.py:188(wrapper)
        1    0.000    0.000    0.000    0.000 weakref.py:517(__init__)
        9    0.000    0.000    0.000    0.000 cgutils.py:471(do_break)
        3    0.000    0.000    0.000    0.000 pythonapi.py:1301(return_none)
       10    0.000    0.000    0.000    0.000 itanium_mangler.py:182(mangle_templated_ident)
       37    0.000    0.000    0.000    0.000 controlflow.py:282(<listcomp>)
        3    0.000    0.000    0.000    0.000 interpreter.py:963(op_GET_ITER)
        8    0.000    0.000    0.000    0.000 byteflow.py:1027(op_LOAD_METHOD)
       11    0.000    0.000    0.000    0.000 base.py:299(get_env_name)
       32    0.000    0.000    0.000    0.000 untyped_passes.py:26(fallback_context)
        8    0.000    0.000    0.000    0.000 compiler_machinery.py:359(walk)
        4    0.000    0.000    0.000    0.000 untyped_passes.py:98(run_pass)
        2    0.000    0.000    0.000    0.000 boxing.py:60(box_float)
        8    0.000    0.000    0.000    0.000 listdecl.py:140(generic)
        4    0.000    0.000    0.000    0.000 weakref.py:323(__new__)
        1    0.000    0.000    0.000    0.000 models.py:1118(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:82(_raw_function_name)
       34    0.000    0.000    0.000    0.000 lowering.py:98(pre_block)
       12    0.000    0.000    0.000    0.000 removerefctpass.py:51(valid_input)
        8    0.000    0.000    0.000    0.000 controlflow.py:197(_exit_points)
      4/2    0.000    0.000    0.678    0.339 dispatcher.py:77(compile)
        4    0.000    0.000    0.000    0.000 nrt.py:62(library)
        4    0.000    0.000    0.000    0.000 listobj.py:125(decref_value)
        3    0.000    0.000    0.000    0.000 typeinfer.py:233(<listcomp>)
       13    0.000    0.000    0.000    0.000 utils.py:258(set)
       12    0.000    0.000    0.000    0.000 common.py:31(yield_type)
        2    0.000    0.000    0.000    0.000 misc.py:307(__init__)
        4    0.000    0.000    0.000    0.000 analysis.py:322(do_prune)
        5    0.000    0.000    0.000    0.000 registry.py:49(typing_context)
        1    0.000    0.000    0.000    0.000 types.py:269(_format_float_as_hex)
        8    0.000    0.000    0.000    0.000 interpreter.py:335(get_closure_value)
        6    0.000    0.000    0.000    0.000 builtins.py:555(generic)
        6    0.000    0.000    0.000    0.000 boxing.py:17(box_bool)
        2    0.000    0.000    0.000    0.000 npyfuncs.py:727(np_real_sqrt_impl)
        4    0.000    0.000    0.000    0.000 npyimpl.py:403(cast)
        4    0.000    0.000    0.000    0.000 weakref.py:328(__init__)
        2    0.000    0.000    0.000    0.000 pythonapi.py:466(float_from_double)
        4    0.000    0.000    0.000    0.000 transforms.py:498(find_setupwiths)
       37    0.000    0.000    0.000    0.000 byteflow.py:1094(instructions)
       10    0.000    0.000    0.000    0.000 values.py:164(<listcomp>)
        4    0.000    0.000    0.000    0.000 errors.py:427(__init__)
        1    0.000    0.000    0.000    0.000 pythonapi.py:770(tuple_new)
        1    0.000    0.000    0.000    0.000 byteflow.py:865(op_BUILD_LIST)
        3    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
       32    0.000    0.000    0.000    0.000 models.py:221(as_data)
        3    0.000    0.000    0.000    0.000 callwrapper.py:11(__init__)
        4    0.000    0.000    0.000    0.000 numbers.py:198(_get_power_zerodiv_return)
        9    0.000    0.000    0.000    0.000 {built-in method _weakref.proxy}
     16/7    0.000    0.000    0.000    0.000 functools.py:720(<listcomp>)
        1    0.000    0.000    0.000    0.000 copyreg.py:99(_slotnames)
        6    0.000    0.000    0.000    0.000 models.py:533(get_return_type)
        1    0.000    0.000    0.000    0.000 consts.py:89(_infer_call)
       24    0.000    0.000    0.000    0.000 bytecode.py:199(<genexpr>)
        2    0.000    0.000    0.000    0.000 builtins.py:862(generic)
       10    0.000    0.000    0.000    0.000 entrypoints.py:10(init_all)
        6    0.000    0.000    0.000    0.000 listobj.py:171(parent)
        3    0.000    0.000    0.000    0.000 containers.py:427(copy)
        4    0.000    0.000    0.000    0.000 context.py:93(match)
        3    0.000    0.000    0.000    0.000 imputils.py:267(set_valid)
        2    0.000    0.000    0.000    0.000 analysis.py:378(resolve_input_arg_const)
        8    0.000    0.000    0.001    0.000 controlflow.py:233(_df)
       25    0.000    0.000    0.000    0.000 interpreter.py:358(code_names)
        3    0.000    0.000    0.000    0.000 base.py:811(<listcomp>)
       16    0.000    0.000    0.000    0.000 base.py:866(<genexpr>)
        4    0.000    0.000    0.000    0.000 codegen.py:410(_object_getbuffer_hook)
        8    0.000    0.000    0.000    0.000 inline_closurecall.py:308(<listcomp>)
       12    0.000    0.000    0.000    0.000 inline_closurecall.py:747(debug_print)
        2    0.000    0.000    0.000    0.000 numbers.py:1238(integer_to_integer)
       10    0.000    0.000    0.000    0.000 types.py:488(__len__)
        3    0.000    0.000    0.000    0.000 builder.py:830(ret_void)
       25    0.000    0.000    0.000    0.000 functions.py:475(key)
       21    0.000    0.000    0.000    0.000 ir.py:957(infer_constant)
        3    0.000    0.000    0.000    0.000 pythonapi.py:1160(make_none)
        3    0.000    0.000    0.000    0.000 byteflow.py:900(op_GET_ITER)
       37    0.000    0.000    0.000    0.000 byteflow.py:1120(blockstack_initial)
        1    0.000    0.000    0.000    0.000 base.py:737(make_optional_none)
        6    0.000    0.000    0.000    0.000 collections.py:56(generic)
        8    0.000    0.000    0.000    0.000 templates.py:995(_resolve)
        3    0.000    0.000    0.000    0.000 cgutils.py:28(as_bool_bit)
        4    0.000    0.000    0.000    0.000 lowering.py:689(default_handler)
        1    0.000    0.000    0.000    0.000 boxing.py:21(unbox_boolean)
        2    0.000    0.000    0.000    0.000 optional.py:103(any_to_optional)
        2    0.000    0.000    0.000    0.000 module.py:117(functions)
       20    0.000    0.000    0.000    0.000 misc.py:296(key)
       27    0.000    0.000    0.000    0.000 functions.py:650(key)
